CustomerID,Country,user_education,Gender,UsesAdvancedFeatures,AppEngagementSeconds,LastLoginDaysAgo,Profession,SubscriptionType,UsesVR,RenewSubscription,Age,DesignProjectScale,NumberOfDesigns,TutorialProgressionType,FrequencyOfDesignToolUsage,CustomerSupportCall
CUST20184,USA,High School,Female,Y,228,22,Interior Designer,Basic,Y,Yes,30.0,Mixed-use,77,Not Attended,Monthly,N
CUST20185,UK,Doctorate,Male,N,4705,0,Hobbyist,Basic,Y,Yes,41.0,Large,182,Intermediate,Daily,Y
CUST20186,USA,Bachelor's,Female,N,1276,16,Hobbyist,Basic,N,Yes,29.0,Large,174,Beginner,Daily,Y
CUST20187,USA,Bachelor's,Female,N,2963,37,Hobbyist,Basic,Y,Yes,34.0,Large,32,Beginner,Daily,Y
CUST20188,USA,High School,Female,N,688,51,Interior Designer,Basic,N,Yes,32.0,Large,40,Beginner,Daily,Y
CUST20189,USA,Master's,Male,N,2808,11,Student,Basic,Y,Yes,50.0,Mixed-use,152,Advanced,Weekly,N
CUST20190,Turkey,Bachelor's,Female,N,1567,26,Interior Designer,Basic,Y,No,31.0,Small,160,Beginner,Daily,Y
CUST20191,USA,Master's,Female,N,2746,23,Student,Basic,Y,Yes,37.0,Large,138,Beginner,Daily,Y
CUST20192,USA,Master's,Male,N,4261,16,Hobbyist,Basic,Y,No,33.0,Medium,147,Intermediate,Monthly,N
CUST20193,USA,Bachelor's,Male,N,412,9,Architect,Basic,Y,No,29.0,Medium,179,Intermediate,Monthly,N
CUST20194,USA,Bachelor's,Male,Y,1374,5,Interior Designer,Basic,Y,Yes,47.0,Mixed-use,102,Intermediate,Weekly,N
CUST20195,UK,High School,Female,N,3634,12,Architect,Basic,Y,No,55.0,Small,42,Beginner,Weekly,N
CUST20196,USA,Bachelor's,Female,N,894,0,Interior Designer,Basic,Y,Yes,36.0,Mixed-use,153,Advanced,Monthly,N
CUST20197,USA,Bachelor's,Female,N,3769,32,Hobbyist,Basic,Y,Yes,44.0,Large,59,Intermediate,Weekly,Y
CUST20198,USA,Bachelor's,Female,N,3345,16,Hobbyist,Basic,Y,No,20.0,Small,34,Beginner,Daily,Y
CUST20199,USA,Bachelor's,Female,N,2853,18,Architect,Basic,Y,Yes,29.0,Mixed-use,176,Advanced,Weekly,N
CUST20200,Azerbaijan,Master's,Female,N,332,4,Architect,Basic,Y,No,24.0,Medium,30,Not Attended,Monthly,N
CUST20201,USA,Bachelor's,Female,N,636,0,Architect,Basic,Y,Yes,25.0,Large,28,Beginner,Daily,Y
CUST20202,USA,Doctorate,Female,N,3138,57,Interior Designer,Basic,Y,Yes,22.0,Large,34,Beginner,Daily,Y
CUST20203,UK,Master's,Female,N,1725,5,Interior Designer,Basic,Y,Yes,48.0,Large,125,Intermediate,Daily,Y
CUST20204,UK,High School,Female,N,770,2,Hobbyist,Basic,Y,No,23.0,Small,39,Beginner,Daily,Y
CUST20205,Turkey,Master's,Female,N,3793,5,Architect,Basic,Y,Yes,28.0,Mixed-use,51,Advanced,Monthly,N
CUST20206,Turkey,Master's,Female,N,4161,61,Hobbyist,Basic,Y,No,22.0,Small,42,Beginner,Weekly,Y
CUST20207,USA,Bachelor's,Female,Y,3184,14,Architect,Basic,Y,Yes,25.0,Mixed-use,109,Advanced,Weekly,N
CUST20208,UK,Bachelor's,Male,N,3073,5,Student,Basic,Y,Yes,36.0,Mixed-use,167,Intermediate,Weekly,N
CUST20209,USA,Bachelor's,Male,N,734,21,Other,Basic,Y,Yes,39.0,Large,172,Intermediate,Weekly,Y
CUST20210,Turkey,Master's,Female,N,2308,52,Architect,Basic,Y,Yes,29.0,Large,26,Beginner,Daily,Y
CUST20211,USA,Bachelor's,Male,N,2317,3,Interior Designer,Basic,Y,No,24.0,Small,41,Beginner,Weekly,Y
CUST20212,USA,Master's,Female,Y,181,13,Interior Designer,Basic,Y,No,21.0,Small,140,Beginner,Daily,Y
CUST20213,USA,Master's,Male,N,3220,91,Student,Pay-as-you-go,Y,Yes,32.0,Large,179,Beginner,Daily,Y
CUST20214,USA,High School,Male,N,5203,1,Interior Designer,Pay-as-you-go,Y,Yes,38.0,Large,166,Beginner,Daily,Y
CUST20215,UK,Master's,Male,Y,370,35,Interior Designer,Basic,Y,Yes,38.0,Mixed-use,68,Advanced,Monthly,N
CUST20216,Other,Doctorate,Male,N,1738,8,Architect,Basic,Y,Yes,43.0,Large,49,Beginner,Daily,Y
CUST20217,Turkey,Master's,Male,N,5474,133,Hobbyist,Basic,N,Yes,26.0,Mixed-use,32,Advanced,Weekly,N
CUST20218,USA,High School,Female,N,1888,14,Student,Basic,Y,Yes,36.0,Large,148,Intermediate,Daily,Y
CUST20219,UK,Master's,Female,N,1508,5,Hobbyist,Basic,Y,Yes,24.0,Mixed-use,154,Advanced,Weekly,N
CUST20220,Turkey,Master's,Female,N,6476,16,Hobbyist,Basic,Y,Yes,38.0,Mixed-use,18,Not Attended,Monthly,N
CUST20221,USA,Bachelor's,Female,N,1948,7,Student,Basic,Y,Yes,25.0,Large,161,Beginner,Daily,Y
CUST20222,Turkey,Bachelor's,Female,Y,1106,14,Student,Basic,Y,Yes,45.0,Mixed-use,51,Advanced,Monthly,N
CUST20223,USA,Bachelor's,Male,Y,1421,3,Interior Designer,Basic,Y,Yes,23.0,Mixed-use,102,Intermediate,Weekly,N
CUST20224,USA,Master's,Male,N,1392,13,Interior Designer,Basic,N,No,41.0,Medium,57,Advanced,Monthly,N
CUST20225,Turkey,Bachelor's,Male,N,104910,10,Architect,Pay-as-you-go,Y,Yes,26.0,Mixed-use,128,Intermediate,Weekly,N
CUST20226,USA,Bachelor's,Male,N,2824,66,Hobbyist,Basic,Y,Yes,35.0,Large,182,Intermediate,Daily,Y
CUST20227,USA,High School,Male,N,3130,54,Student,Basic,Y,Yes,41.0,Large,91,Beginner,Daily,Y
CUST20228,UK,Doctorate,Male,N,3305,1,Architect,Basic,Y,Yes,36.0,Large,173,Beginner,Daily,Y
CUST20229,Turkey,Master's,Female,N,4014,11,Architect,Basic,N,Yes,21.0,Large,43,Intermediate,Weekly,Y
CUST20230,UK,Bachelor's,Male,N,124,4,Hobbyist,Basic,Y,Yes,34.0,Mixed-use,173,Not Attended,Monthly,N
CUST20231,USA,Bachelor's,Male,N,613,1,Hobbyist,Pay-as-you-go,Y,No,37.0,Medium,130,Advanced,Monthly,N
CUST20232,USA,Bachelor's,Female,N,3782,13,Hobbyist,Basic,Y,No,29.0,Small,146,Beginner,Weekly,N
CUST20233,USA,Bachelor's,Female,N,4619,36,Architect,Basic,Y,Yes,22.0,Mixed-use,16,Advanced,Monthly,N
CUST20234,USA,Master's,Female,N,1993,61,Student,Pay-as-you-go,Y,Yes,28.0,Mixed-use,134,Advanced,Weekly,N
CUST20235,USA,Bachelor's,Male,Y,2406,29,Interior Designer,Basic,Y,Yes,38.0,Large,16,Beginner,Daily,Y
CUST20236,USA,Master's,Male,N,2008,13,Architect,Pay-as-you-go,Y,No,25.0,Small,160,Beginner,Daily,Y
CUST20237,USA,Master's,Female,N,20331,66,Architect,Basic,Y,Yes,27.0,Large,103,Beginner,Daily,Y
CUST20238,Turkey,Bachelor's,Male,N,3002,15,Hobbyist,Pay-as-you-go,Y,No,37.0,Medium,141,Advanced,Monthly,N
CUST20239,USA,Master's,Male,N,1897,22,Student,Basic,Y,Yes,43.0,Mixed-use,53,Advanced,Monthly,N
CUST20240,USA,Bachelor's,Female,N,4486,6,Architect,Basic,Y,Yes,23.0,Large,55,Beginner,Daily,Y
CUST20241,UK,Master's,Female,N,138797,4,Hobbyist,Basic,Y,Yes,50.0,Large,131,Beginner,Daily,Y
CUST20242,USA,Bachelor's,Male,N,1528,2,Student,Basic,Y,Yes,31.0,Mixed-use,37,Advanced,Weekly,N
CUST20243,USA,Master's,Male,Y,892,14,Hobbyist,Basic,Y,No,27.0,Medium,120,Not Attended,Monthly,N
CUST20244,USA,Master's,Female,N,716,13,Interior Designer,Pay-as-you-go,Y,Yes,40.0,Mixed-use,143,Advanced,Weekly,N
CUST20245,UK,Master's,Female,N,2410,8,Interior Designer,Basic,N,Yes,20.0,Mixed-use,131,Intermediate,Weekly,N
CUST20246,USA,Bachelor's,Male,N,138,6,Hobbyist,Basic,Y,Yes,45.0,Large,151,Beginner,Daily,Y
CUST20247,USA,Master's,Female,N,808,67,Architect,Basic,Y,Yes,32.0,Large,128,Intermediate,Weekly,Y
CUST20248,UK,Master's,Female,N,3100,2,Architect,Premium,Y,Yes,37.0,Large,141,Beginner,Daily,Y
CUST20249,USA,Bachelor's,Male,N,3650,17,Architect,Basic,Y,Yes,27.0,Mixed-use,133,Advanced,Monthly,N
CUST20250,Turkey,Master's,Female,N,4725,10,Architect,Basic,Y,Yes,45.0,Large,140,Beginner,Daily,Y
CUST20251,USA,Master's,Female,N,1190,5,Architect,Basic,Y,Yes,40.0,Mixed-use,133,Advanced,Monthly,N
CUST20252,Turkey,Master's,Male,N,3192,8,Student,Basic,Y,Yes,39.0,Large,56,Beginner,Daily,Y
CUST20253,Turkey,Bachelor's,Female,N,4668,1,Interior Designer,Basic,Y,No,31.0,Medium,52,Advanced,Monthly,N
CUST20254,USA,Master's,Female,N,759,51,Architect,Basic,Y,Yes,46.0,Large,67,Beginner,Daily,Y
CUST20255,USA,Master's,Female,N,535,2,Architect,Basic,N,Yes,33.0,Large,164,Intermediate,Daily,Y
CUST20256,Turkey,Master's,Male,N,3250,6,Hobbyist,Basic,N,Yes,42.0,Mixed-use,67,Intermediate,Weekly,N
CUST20257,USA,Doctorate,Female,Y,1573,10,Interior Designer,Basic,Y,Yes,27.0,Large,135,Beginner,Daily,Y
CUST20258,USA,Master's,Male,N,1372,7,Student,Basic,Y,Yes,22.0,Mixed-use,51,Not Attended,Monthly,N
CUST20259,USA,Bachelor's,Female,N,1493,32,Interior Designer,Basic,Y,Yes,21.0,Large,148,Intermediate,Weekly,Y
CUST20260,USA,High School,Female,N,1822,7,Student,Basic,Y,Yes,48.0,Large,75,Intermediate,Weekly,Y
CUST20261,USA,High School,Female,N,545,13,Student,Basic,Y,Yes,42.0,Mixed-use,70,Advanced,Monthly,N
CUST20262,USA,Bachelor's,Female,N,4516,2,Hobbyist,Basic,Y,No,37.0,Medium,148,Advanced,Monthly,N
CUST20263,USA,Bachelor's,Female,N,208,2,Architect,Basic,Y,Yes,25.0,Large,135,Intermediate,Weekly,Y
CUST20264,UK,Master's,Male,N,3518,17,Interior Designer,Pay-as-you-go,Y,No,28.0,Medium,37,Not Attended,Monthly,N
CUST20265,USA,Bachelor's,Female,N,665,31,Architect,Premium,Y,No,31.0,Small,148,Beginner,Daily,Y
CUST20266,USA,Bachelor's,Male,N,21674,18,Architect,Basic,Y,No,40.0,Small,55,Beginner,Daily,Y
CUST20267,USA,Master's,Female,N,1751,8,Student,Basic,N,No,38.0,Small,0,Intermediate,Monthly,N
CUST20268,UK,Master's,Female,N,1282,3,Hobbyist,Basic,Y,Yes,30.0,Large,130,Beginner,Daily,Y
CUST20269,UK,Master's,Male,N,294,4,Architect,Basic,Y,Yes,31.0,Large,42,Intermediate,Daily,Y
CUST20270,USA,Bachelor's,Female,N,1030,4,Architect,Basic,Y,Yes,47.0,Large,145,Beginner,Daily,Y
CUST20271,USA,High School,Female,N,2452,13,Architect,Basic,Y,Yes,25.0,Large,178,Intermediate,Daily,Y
CUST20272,USA,Master's,Male,N,4926,145,Architect,Pay-as-you-go,Y,No,22.0,Medium,117,Advanced,Monthly,N
CUST20273,USA,Bachelor's,Male,N,1851,6,Interior Designer,Basic,Y,Yes,45.0,Large,63,Intermediate,Weekly,Y
CUST20274,USA,Bachelor's,Male,N,2120,21,Interior Designer,Basic,Y,Yes,27.0,Mixed-use,128,Not Attended,Monthly,N
CUST20275,USA,Bachelor's,Female,N,2369,16,Architect,Pay-as-you-go,Y,No,43.0,Medium,110,Advanced,Monthly,N
CUST20276,USA,High School,Female,Y,1688,17,Other,Basic,Y,Yes,36.0,Large,136,Beginner,Daily,Y
CUST20277,USA,Bachelor's,Female,N,3700,145,Student,Basic,Y,Yes,28.0,Large,133,Beginner,Daily,Y
CUST20278,USA,Doctorate,Female,N,1119,7,Hobbyist,Basic,Y,Yes,36.0,Large,72,Beginner,Daily,Y
CUST20279,UK,Bachelor's,Female,N,1079,27,Interior Designer,Basic,Y,Yes,31.0,Mixed-use,155,Advanced,Monthly,N
CUST20280,USA,Master's,Male,N,1641,9,Student,Basic,Y,No,27.0,Small,83,Beginner,Daily,Y
CUST20281,USA,Master's,Female,Y,1491,53,Interior Designer,Basic,Y,No,29.0,Small,157,Beginner,Weekly,Y
CUST20282,USA,Master's,Male,N,1319,9,Architect,Basic,N,Yes,22.0,Mixed-use,55,Not Attended,Monthly,N
CUST20283,USA,Master's,Female,N,49,81,Student,Basic,N,Yes,30.0,Mixed-use,142,Intermediate,Weekly,N
CUST20284,USA,Doctorate,Female,N,3819,5,Architect,Basic,N,Yes,33.0,Large,71,Beginner,Daily,Y
CUST20285,USA,Master's,Female,N,119168,20,Hobbyist,Basic,Y,Yes,38.0,Large,166,Beginner,Daily,Y
CUST20286,USA,Doctorate,Male,Y,8474,6,Interior Designer,Basic,Y,Yes,34.0,Mixed-use,58,Advanced,Monthly,N
CUST20287,USA,Master's,Male,N,1800,7,Interior Designer,Basic,N,Yes,44.0,Mixed-use,138,Advanced,Monthly,N
CUST20288,Canada,Master's,Male,N,1029,23,Architect,Basic,Y,Yes,21.0,Large,158,Beginner,Daily,Y
CUST20289,USA,High School,Male,N,1086,153,Student,Basic,Y,No,33.0,Small,133,Intermediate,Weekly,N
CUST20290,UK,Bachelor's,Female,Y,2684,11,Architect,Basic,Y,Yes,42.0,Mixed-use,35,Advanced,Monthly,N
CUST20291,USA,Master's,Male,N,252500,4,Student,Basic,Y,Yes,29.0,Mixed-use,122,Advanced,Weekly,N
CUST20292,USA,Bachelor's,Female,N,2076,6,Architect,Basic,Y,Yes,25.0,Mixed-use,177,Advanced,Monthly,N
CUST20293,USA,Master's,Female,N,4299,4,Hobbyist,Basic,Y,Yes,27.0,Large,200,Intermediate,Weekly,Y
CUST20294,Azerbaijan,Bachelor's,Female,N,879,95,Interior Designer,Pay-as-you-go,Y,Yes,29.0,Mixed-use,171,Not Attended,Monthly,N
CUST20295,UK,Bachelor's,Female,N,346,9,Hobbyist,Basic,Y,Yes,27.0,Large,63,Beginner,Daily,Y
CUST20296,USA,Master's,Female,N,2639,2,Architect,Pay-as-you-go,Y,No,31.0,Small,156,Beginner,Daily,Y
CUST20297,USA,Master's,Male,N,5993,2,Student,Basic,Y,Yes,30.0,Mixed-use,1,Advanced,Weekly,N
CUST20298,USA,High School,Female,N,4708,3,Interior Designer,Basic,Y,Yes,28.0,Large,170,Intermediate,Weekly,Y
CUST20299,UK,Bachelor's,Male,Y,2652,6,Hobbyist,Basic,Y,Yes,37.0,Mixed-use,78,Advanced,Monthly,N
CUST20300,USA,High School,Male,N,2505,38,Student,Basic,Y,Yes,33.0,Large,136,Beginner,Daily,Y
CUST20301,USA,Bachelor's,Female,N,1831,8,Interior Designer,Basic,Y,No,36.0,Medium,41,Advanced,Monthly,N
CUST20302,USA,Doctorate,Male,N,945,0,Architect,Basic,Y,No,45.0,Small,41,Beginner,Weekly,Y
CUST20303,USA,Master's,Female,N,4185,10,Interior Designer,Basic,Y,Yes,50.0,Mixed-use,129,Intermediate,Weekly,N
CUST20304,USA,Master's,Male,N,304,5,Student,Basic,N,Yes,33.0,Large,74,Beginner,Daily,Y
CUST20305,UK,Bachelor's,Female,N,20261,14,Architect,Basic,Y,Yes,35.0,Mixed-use,2,Intermediate,Weekly,N
CUST20306,USA,High School,Male,N,974,7,Student,Basic,Y,Yes,47.0,Mixed-use,150,Advanced,Weekly,N
CUST20307,USA,Master's,Male,N,3649,1,Architect,Basic,N,Yes,39.0,Large,61,Beginner,Daily,Y
CUST20308,USA,Master's,Male,N,1745,7,Hobbyist,Pay-as-you-go,Y,No,41.0,Small,168,Beginner,Weekly,Y
CUST20309,USA,Master's,Male,N,1821,11,Interior Designer,Basic,Y,Yes,43.0,Large,59,Intermediate,Weekly,Y
CUST20310,USA,Master's,Male,N,2932,145,Student,Basic,Y,Yes,32.0,Mixed-use,20,Advanced,Monthly,N
CUST20311,USA,Master's,Female,N,3704,5,Student,Basic,Y,Yes,38.0,Large,66,Beginner,Daily,Y
CUST20312,USA,Master's,Female,N,2505,3,Architect,Basic,Y,Yes,20.0,Large,40,Beginner,Daily,Y
CUST20313,USA,High School,Female,N,1679,10,Interior Designer,Basic,Y,Yes,30.0,Large,85,Beginner,Daily,Y
CUST20314,USA,Bachelor's,Male,N,543,7,Interior Designer,Basic,Y,Yes,29.0,Mixed-use,55,Not Attended,Monthly,N
CUST20315,Turkey,Master's,Female,N,4372,1,Student,Basic,N,Yes,28.0,Large,157,Beginner,Daily,Y
CUST20316,UK,Master's,Female,N,4685,3,Student,Basic,Y,Yes,23.0,Large,119,Beginner,Daily,Y
CUST20317,UK,Bachelor's,Female,N,221,61,Architect,Basic,Y,Yes,27.0,Mixed-use,131,Advanced,Weekly,N
CUST20318,Azerbaijan,Bachelor's,Female,N,2580,2,Hobbyist,Basic,Y,Yes,42.0,Mixed-use,56,Intermediate,Weekly,N
CUST20319,UK,High School,Male,N,1956,30,Architect,Basic,Y,Yes,27.0,Large,177,Beginner,Daily,Y
CUST20320,USA,Master's,Female,N,6215,11,Architect,Basic,N,Yes,56.0,Mixed-use,41,Not Attended,Monthly,N
CUST20321,USA,High School,Female,Y,1137,21,Interior Designer,Basic,Y,Yes,24.0,Mixed-use,76,Intermediate,Weekly,N
CUST20322,USA,Master's,Male,N,2376,1,Interior Designer,Pay-as-you-go,Y,No,41.0,Small,167,Intermediate,Monthly,N
CUST20323,USA,Bachelor's,Male,N,2750,5,Student,Basic,Y,Yes,31.0,Large,65,Beginner,Daily,Y
CUST20324,USA,Master's,Female,N,4435,6,Hobbyist,Basic,Y,No,36.0,Medium,168,Advanced,Monthly,N
CUST20325,USA,Bachelor's,Female,N,2646,162,Architect,Pay-as-you-go,Y,Yes,45.0,Large,72,Beginner,Daily,Y
CUST20326,UK,Doctorate,Female,Y,6543,45,Hobbyist,Basic,Y,Yes,24.0,Large,56,Beginner,Daily,Y
CUST20327,USA,Master's,Female,N,3834,86,Student,Basic,Y,Yes,31.0,Large,44,Beginner,Daily,Y
CUST20328,USA,Master's,Female,N,2179,19,Architect,Pay-as-you-go,Y,No,25.0,Medium,56,Advanced,Monthly,N
CUST20329,UK,Doctorate,Female,N,1688,4,Hobbyist,Basic,Y,Yes,36.0,Large,119,Intermediate,Weekly,Y
CUST20330,USA,Bachelor's,Female,N,2961,54,Architect,Basic,Y,Yes,32.0,Mixed-use,142,Intermediate,Weekly,N
CUST20331,USA,Master's,Female,N,635,7,Interior Designer,Basic,Y,Yes,27.0,Large,184,Beginner,Daily,Y
CUST20332,UK,Bachelor's,Male,Y,1743,10,Interior Designer,Basic,Y,No,35.0,Medium,115,Intermediate,Monthly,N
CUST20333,USA,High School,Male,N,2788,0,Interior Designer,Basic,Y,Yes,37.0,Mixed-use,173,Advanced,Weekly,N
CUST20334,Canada,Master's,Female,N,5137,5,Interior Designer,Basic,Y,Yes,30.0,Large,127,Beginner,Daily,Y
CUST20335,USA,Bachelor's,Male,N,1234,2,Hobbyist,Basic,Y,Yes,33.0,Mixed-use,177,Advanced,Monthly,N
CUST20336,USA,Master's,Female,N,2995,31,Student,Basic,N,No,31.0,Small,151,Beginner,Weekly,N
CUST20337,USA,Bachelor's,Male,N,967,12,Interior Designer,Pay-as-you-go,Y,No,27.0,Medium,70,Advanced,Monthly,N
CUST20338,USA,Master's,Female,N,5044,83,Architect,Basic,N,No,19.0,Small,194,Beginner,Daily,Y
CUST20339,USA,Bachelor's,Male,N,3345,3,Interior Designer,Basic,Y,No,27.0,Small,123,Intermediate,Monthly,N
CUST20340,USA,Master's,Female,Y,2282,15,Hobbyist,Basic,Y,Yes,34.0,Mixed-use,46,Not Attended,Monthly,N
CUST20341,UK,Doctorate,Male,N,3316,53,Interior Designer,Basic,Y,No,28.0,Medium,41,Not Attended,Monthly,N
CUST20342,USA,Bachelor's,Female,N,893,0,Architect,Basic,Y,Yes,29.0,Large,48,Beginner,Daily,Y
CUST20343,UK,Doctorate,Male,N,2406,10,Hobbyist,Basic,Y,Yes,36.0,Large,157,Intermediate,Daily,Y
CUST20344,USA,Bachelor's,Female,N,3096,12,Architect,Basic,Y,No,22.0,Small,67,Beginner,Daily,Y
CUST20345,USA,High School,Female,N,3339,13,Interior Designer,Basic,Y,No,35.0,Medium,61,Advanced,Monthly,N
CUST20346,USA,Master's,Male,N,581468,16,Architect,Basic,N,Yes,35.0,Large,15,Intermediate,Weekly,Y
CUST20347,Turkey,High School,Female,N,2292,4,Interior Designer,Basic,Y,No,31.0,Small,140,Beginner,Weekly,N
CUST20348,USA,Bachelor's,Female,N,54,4,Architect,Basic,Y,No,37.0,Small,167,Beginner,Daily,Y
CUST20349,Turkey,Bachelor's,Female,Y,909,93,Hobbyist,Basic,Y,Yes,32.0,Mixed-use,130,Not Attended,Monthly,N
CUST20350,USA,High School,Female,N,5353,4,Architect,Basic,Y,Yes,28.0,Large,43,Intermediate,Weekly,Y
CUST20351,USA,Bachelor's,Female,N,117,10,Architect,Basic,Y,Yes,28.0,Large,137,Beginner,Daily,Y
CUST20352,USA,High School,Female,N,116630,54,Interior Designer,Basic,Y,Yes,49.0,Large,49,Beginner,Daily,Y
CUST20353,USA,Master's,Female,N,2957,8,Hobbyist,Basic,Y,Yes,27.0,Large,170,Beginner,Daily,Y
CUST20354,Azerbaijan,High School,Male,N,2893,116,Interior Designer,Pay-as-you-go,Y,No,24.0,Medium,107,Intermediate,Monthly,N
CUST20355,USA,Bachelor's,Female,N,70245,8,Hobbyist,Basic,Y,No,28.0,Medium,34,Not Attended,Monthly,N
CUST20356,USA,Doctorate,Male,N,3942,4,Hobbyist,Basic,Y,Yes,30.0,Mixed-use,122,Advanced,Monthly,N
CUST20357,USA,Bachelor's,Female,N,874,122,Hobbyist,Basic,Y,Yes,40.0,Large,88,Intermediate,Daily,Y
CUST20358,Turkey,Bachelor's,Female,Y,2070,3,Architect,Basic,Y,No,33.0,Medium,163,Advanced,Monthly,N
CUST20359,USA,Master's,Male,N,46152,91,Architect,Basic,N,Yes,43.0,Large,173,Intermediate,Daily,Y
CUST20360,Turkey,High School,Female,N,1522,6,Interior Designer,Basic,Y,Yes,25.0,Large,48,Beginner,Daily,Y
CUST20361,USA,Master's,Male,N,150,63,Interior Designer,Basic,Y,Yes,30.0,Mixed-use,181,Not Attended,Monthly,N
CUST20362,USA,Bachelor's,Male,N,2184,29,Interior Designer,Pay-as-you-go,Y,No,25.0,Small,168,Beginner,Weekly,N
CUST20363,USA,Bachelor's,Male,N,1168,5,Hobbyist,Pay-as-you-go,Y,No,31.0,Small,135,Beginner,Weekly,N
CUST20364,USA,Master's,Female,N,5392,1,Hobbyist,Basic,N,Yes,39.0,Mixed-use,47,Not Attended,Monthly,N
CUST20365,USA,Bachelor's,Female,N,2561,3,Hobbyist,Basic,Y,No,34.0,Small,158,Beginner,Daily,Y
CUST20366,USA,Master's,Female,N,122064,91,Interior Designer,Basic,Y,Yes,52.0,Mixed-use,73,Advanced,Weekly,N
CUST20367,USA,Master's,Female,N,25904,42,Interior Designer,Basic,Y,Yes,34.0,Mixed-use,54,Not Attended,Monthly,N
CUST20368,Turkey,High School,Female,Y,139,99,Hobbyist,Basic,Y,Yes,32.0,Large,128,Intermediate,Weekly,Y
CUST20369,USA,Bachelor's,Male,N,3165,6,Interior Designer,Basic,Y,No,46.0,Small,152,Beginner,Daily,Y
CUST20370,USA,Bachelor's,Female,N,4522,1,Interior Designer,Basic,Y,Yes,34.0,Large,163,Beginner,Daily,Y
CUST20371,USA,High School,Male,N,120148,30,Interior Designer,Pay-as-you-go,Y,No,36.0,Small,45,Beginner,Daily,Y
CUST20372,USA,Master's,Male,N,3737,3,Hobbyist,Basic,Y,No,38.0,Small,189,Intermediate,Weekly,N
CUST20373,USA,Bachelor's,Female,Y,1018,0,Interior Designer,Basic,Y,Yes,48.0,Mixed-use,185,Advanced,Weekly,N
CUST20374,USA,Bachelor's,Male,N,2663,9,Interior Designer,Basic,Y,Yes,25.0,Large,60,Intermediate,Daily,Y
CUST20375,USA,Master's,Female,N,2551,14,Student,Basic,Y,Yes,34.0,Large,49,Intermediate,Daily,Y
CUST20376,USA,Master's,Male,N,882,24,Interior Designer,Basic,Y,No,37.0,Small,140,Intermediate,Monthly,N
CUST20377,USA,Master's,Male,N,2077,138,Architect,Pay-as-you-go,Y,No,31.0,Small,168,Intermediate,Monthly,N
CUST20378,USA,Doctorate,Female,Y,1680,3,Architect,Basic,Y,Yes,30.0,Mixed-use,112,Advanced,Monthly,N
CUST20379,USA,Master's,Male,N,2994,5,Interior Designer,Basic,N,Yes,35.0,Large,138,Beginner,Daily,Y
CUST20380,USA,Doctorate,Male,N,979,73,Student,Basic,Y,Yes,48.0,Mixed-use,136,Advanced,Monthly,N
CUST20381,UK,Doctorate,Male,Y,755,3,Hobbyist,Basic,Y,No,30.0,Small,168,Intermediate,Monthly,N
CUST20382,USA,Master's,Female,N,281,5,Hobbyist,Basic,Y,No,22.0,Small,163,Beginner,Weekly,N
CUST20383,USA,Master's,Female,N,8366,22,Student,Basic,N,Yes,29.0,Large,72,Beginner,Daily,Y
CUST20384,UK,Bachelor's,Female,N,1698,32,Hobbyist,Basic,Y,Yes,26.0,Large,141,Beginner,Daily,Y
CUST20385,USA,Bachelor's,Male,N,2020,4,Architect,Basic,Y,Yes,28.0,Mixed-use,63,Intermediate,Weekly,N
CUST20386,Canada,High School,Male,Y,790,53,Interior Designer,Basic,Y,Yes,30.0,Large,158,Beginner,Daily,Y
CUST20387,USA,Master's,Male,Y,346,5,Architect,Basic,Y,Yes,50.0,Mixed-use,24,Not Attended,Monthly,N
CUST20388,Turkey,Bachelor's,Female,N,3374,34,Interior Designer,Basic,Y,No,26.0,Small,49,Intermediate,Monthly,N
CUST20389,USA,Master's,Male,N,533,153,Student,Basic,Y,No,33.0,Medium,41,Not Attended,Monthly,N
CUST20390,USA,Master's,Male,N,4946,31,Hobbyist,Basic,Y,Yes,44.0,Large,51,Beginner,Daily,Y
CUST20391,USA,Master's,Female,N,2980,27,Architect,Basic,Y,Yes,33.0,Large,128,Beginner,Daily,Y
CUST20392,USA,Bachelor's,Female,N,1494,27,Hobbyist,Basic,Y,Yes,24.0,Large,148,Beginner,Daily,Y
CUST20393,UK,Master's,Female,N,4703,5,Hobbyist,Basic,Y,Yes,30.0,Large,178,Beginner,Daily,Y
CUST20394,USA,Bachelor's,Male,N,1723,13,Interior Designer,Pay-as-you-go,Y,Yes,39.0,Mixed-use,85,Advanced,Monthly,N
CUST20395,UK,Bachelor's,Female,N,1040,3,Hobbyist,Basic,Y,Yes,39.0,Large,50,Beginner,Daily,Y
CUST20396,USA,Bachelor's,Female,N,2384,5,Hobbyist,Basic,Y,No,36.0,Small,14,Intermediate,Weekly,N
CUST20397,USA,Bachelor's,Female,N,900,0,Interior Designer,Basic,Y,Yes,49.0,Large,37,Beginner,Daily,Y
CUST20398,USA,Master's,Female,N,22649,15,Student,Basic,N,Yes,42.0,Large,165,Intermediate,Daily,Y
CUST20399,UK,Bachelor's,Female,N,1235,54,Hobbyist,Basic,Y,No,48.0,Medium,152,Advanced,Monthly,N
CUST20400,USA,Bachelor's,Male,N,1280,19,Interior Designer,Basic,Y,Yes,42.0,Mixed-use,14,Intermediate,Weekly,N
CUST20401,Turkey,Master's,Female,N,5291,1,Architect,Basic,Y,Yes,32.0,Mixed-use,159,Advanced,Weekly,N
